transaction_id;timestamp;account_id;destination_account;amount;currency;transaction_type;channel;terminal_id;merchant_id;card_number_masked;auth_method;response_code;status;processing_time_ms;switch_id;is_suspicious;fraud_pattern;customer_segment;account_age_days;failed_txn_ratio_7d;avg_time_between_txns;avg_txn_amount_7d;txn_count_24h;hour_of_day;day_of_week;is_holiday;previous_response_code;merchant_category;merchant_risk_score;geo_distance_last_tx;device_risk_level;device_country
RTX88096_018;54:56.7;A000318;A000389;452.09;PEN;Pago;WEB;T0095;M0070;**** **** **** 6138;PIN;0;Aprobada;151;SW01;0;NULL;Regular;193;9.16;85.38;430.13;9;17;2;0;5;Electronics;70.38;2914.06;Low;US
RTX88096_019;54:56.7;A000117;A001968;766.66;PEN;Pago;AGT;T0077;M0009;**** **** **** 7615;PIN;0;Aprobada;683;SW01;0;NULL;Premium;529;4.51;9.66;764.56;10;17;2;0;0;E-commerce;19.44;2337.87;High;MX
RTX88097_020;54:57.7;A000859;A001347;879.67;PEN;Transferencia;ATM;T0027;M0086;**** **** **** 4910;OTP;0;Aprobada;505;SW02;0;NULL;Regular;1103;1.09;66.17;816.87;2;17;2;0;0;Retail;78.69;3693.13;High;CO
RTX88097_021;54:57.7;A000939;A001273;1497.7;PEN;Pago;AGT;T0069;M0028;**** **** **** 3170;OTP;0;Aprobada;170;SW02;0;NULL;Básico;1143;0.95;44.62;1706.83;6;17;2;0;91;Electronics;7.85;4322.19;Medium;BR
RTX88097_022;54:57.7;A000324;A000898;1252.28;PEN;Transferencia;WEB;T0084;M0068;**** **** **** 5905;Biometría;0;Aprobada;206;SW01;0;NULL;Premium;1281;4.29;95.49;1464.5;3;17;2;0;91;Electronics;21.94;3225.5;High;BR
RTX88097_023;54:57.7;A000237;A001823;169.48;PEN;Pago;ATM;T0037;M0078;**** **** **** 6617;PIN;0;Aprobada;803;SW01;0;NULL;Básico;1457;8.82;96.41;141.01;8;17;2;0;91;Electronics;9.96;4580.81;Low;MX
RTX88097_024;54:57.7;A001855;A001860;1270.69;PEN;Pago;PLN;T0036;M0006;**** **** **** 6464;PIN;0;Aprobada;752;SW01;0;NULL;Básico;1196;3.05;42.98;1511.99;3;17;2;0;96;Electronics;14.2;1419.25;Low;MX
RTX88097_025;54:57.7;A001130;A001446;647.25;PEN;Pago;AGT;T0010;M0089;**** **** **** 9938;PIN;0;Aprobada;478;SW01;0;NULL;Básico;802;8.67;73.27;501;3;17;2;0;0;Retail;19.97;1503.76;High;PE
RTX88097_026;54:57.7;A000632;A000747;1349.48;PEN;Pago;ATM;T0027;M0088;**** **** **** 2684;OTP;0;Aprobada;898;SW01;0;NULL;Premium;1463;4.36;68.47;1322.41;7;17;2;0;5;Electronics;31.85;3693.13;High;CO
RTX88097_027;54:57.7;A001896;A001905;362.74;PEN;Pago;APP;T0053;M0004;**** **** **** 6442;OTP;0;Aprobada;785;SW01;0;NULL;Premium;314;1.7;95.05;400.96;5;17;2;0;5;Travel;37.95;1805.62;High;MX
RTX88097_028;54:57.7;A001613;A001437;171.06;PEN;Pago;PLN;T0029;M0026;**** **** **** 6728;OTP;0;Aprobada;333;SW02;0;NULL;Regular;503;2.62;33.02;176.19;7;17;2;0;91;E-commerce;43.57;989.2;High;PE
RTX88097_029;54:57.7;A000571;A001771;113.44;PEN;Transferencia;ATM;T0083;M0066;**** **** **** 9785;OTP;0;Aprobada;128;SW02;0;NULL;Premium;1267;6.73;116.54;89.54;5;17;2;0;0;E-commerce;84.61;4291.25;Low;MX
RTX88098_030;54:58.7;A000223;A001222;657.5;PEN;Transferencia;PLN;T0078;M0066;**** **** **** 7311;Biometría;0;Aprobada;294;SW01;0;NULL;Regular;879;6.37;15.07;460.81;9;17;2;0;5;E-commerce;84.61;691.08;Low;CO
RTX88098_031;54:58.7;A000746;A000884;114.26;PEN;Transferencia;WEB;T0041;M0085;**** **** **** 5920;Biometría;0;Aprobada;416;SW01;0;NULL;Básico;48;0.27;100.53;119.81;9;17;2;0;5;Retail;33.98;2962.8;Low;BR
RTX88098_032;54:58.7;A000393;A000862;1000.74;PEN;Transferencia;APP;T0079;M0073;**** **** **** 7653;Biometría;0;Aprobada;100;SW02;0;NULL;Básico;17;3.09;2.45;1093.69;10;17;2;0;91;Electronics;93.44;459.78;Medium;BR
RTX88098_033;54:58.7;A000953;A000905;668.82;PEN;Pago;WEB;T0061;M0095;**** **** **** 2389;OTP;0;Aprobada;627;SW01;0;NULL;Básico;1301;8.5;74.1;675.26;2;17;2;0;5;Travel;84.56;2682.12;High;PE
RTX88098_034;54:58.7;A001378;A000636;344.71;PEN;Pago;APP;T0004;M0006;**** **** **** 8784;Biometría;0;Aprobada;886;SW01;0;NULL;Premium;1374;7.01;114.67;312.73;10;17;2;0;5;Electronics;14.2;3504.55;Low;MX
RTX88098_035;54:58.7;A001472;A001427;582.13;PEN;Transferencia;APP;T0019;M0084;**** **** **** 2746;OTP;0;Aprobada;324;SW01;0;NULL;Premium;843;3.29;104.46;558.25;1;17;2;0;5;Retail;8.19;3248.05;Medium;BR
RTX88098_036;54:58.7;A001879;A001738;190.82;PEN;Pago;PLN;T0086;M0068;**** **** **** 8251;Biometría;0;Aprobada;836;SW02;0;NULL;Regular;250;4.71;30.77;174.29;9;17;2;0;96;Electronics;21.94;4929.83;High;MX
RTX88098_037;54:58.7;A001838;A000326;1118.05;PEN;Transferencia;PLN;T0034;M0097;**** **** **** 5543;Biometría;0;Aprobada;596;SW01;0;NULL;Regular;1087;9.62;32.52;825.95;5;17;2;0;5;Electronics;68.34;2192.41;High;MX
RTX88098_038;54:58.7;A000557;A000688;486.37;PEN;Pago;APP;T0020;M0030;**** **** **** 3503;Biometría;0;Aprobada;319;SW02;0;NULL;Regular;672;0.8;3.93;439.58;9;17;2;0;96;Retail;88.03;4635.71;Low;US
RTX88098_039;54:58.7;A000852;A000128;318.18;PEN;Transferencia;PLN;T0099;M0075;**** **** **** 7232;OTP;0;Aprobada;106;SW01;0;NULL;Premium;936;9.61;28.94;284.77;7;17;2;0;5;Electronics;0.39;3647.02;Medium;PE
RTX88099_040;54:59.7;A001000;A000450;416.67;PEN;Transferencia;AGT;T0050;M0044;**** **** **** 3704;OTP;0;Aprobada;230;SW02;0;NULL;Regular;237;0.05;62.28;480.61;10;17;2;0;0;Retail;27.29;3357.99;High;US
RTX88099_041;54:59.7;A000172;A001317;648.63;PEN;Transferencia;APP;T0007;M0034;**** **** **** 6363;PIN;0;Aprobada;565;SW02;0;NULL;Regular;302;3.69;59.74;577;7;17;2;0;91;Retail;21.05;924.79;High;US
RTX88099_042;54:59.7;A001710;A000168;710.76;PEN;Pago;ATM;T0029;M0084;**** **** **** 1659;PIN;0;Aprobada;353;SW01;0;NULL;Premium;673;5.19;69.3;504.77;3;17;2;0;5;Retail;8.19;989.2;High;PE
RTX88099_043;54:59.7;A000259;A000970;1007.49;PEN;Pago;PLN;T0090;M0033;**** **** **** 3749;Biometría;0;Aprobada;721;SW02;0;NULL;Premium;1325;0.59;96.32;1067.11;3;17;2;0;91;Food & Beverage;77.67;2925.72;Medium;PE
RTX88099_044;54:59.7;A000222;A001186;48.26;PEN;Transferencia;WEB;T0087;M0049;**** **** **** 4249;PIN;0;Aprobada;706;SW02;0;NULL;Regular;881;3.65;80.53;36.24;5;17;2;0;0;Food & Beverage;34.86;2265.35;Low;PE
RTX88099_045;54:59.7;A001631;A001160;1176.13;PEN;Transferencia;WEB;T0055;M0085;**** **** **** 2129;Biometría;0;Aprobada;763;SW02;0;NULL;Regular;1381;3.72;61.24;1306.88;2;17;2;0;96;Retail;33.98;4412.55;High;MX
RTX88099_046;54:59.7;A001968;A000742;957.02;PEN;Transferencia;APP;T0056;M0023;**** **** **** 9817;OTP;0;Aprobada;576;SW02;0;NULL;Regular;830;4.72;36.27;798.34;4;17;2;0;0;Food & Beverage;49.92;2556.03;Medium;CO
RTX88099_047;54:59.7;A000572;A001806;681.69;PEN;Transferencia;WEB;T0079;M0086;**** **** **** 6511;PIN;0;Aprobada;606;SW02;0;NULL;Premium;1267;6.73;116.54;549.48;5;17;2;0;91;Retail;78.69;459.78;Medium;BR
RTX88099_048;54:59.7;A000573;A001803;898.27;PEN;Transferencia;WEB;T0002;M0067;**** **** **** 2402;PIN;0;Aprobada;837;SW01;0;NULL;Regular;665;3.39;95.06;736.73;8;17;2;0;96;Electronics;11.42;4218.09;High;PE
RTX88099_049;54:59.7;A000918;A001624;35.69;PEN;Transferencia;APP;T0052;M0089;**** **** **** 6016;Biometría;0;Aprobada;695;SW01;0;NULL;Premium;1072;7.25;117.47;31.12;9;17;2;0;91;Retail;19.97;348.91;Low;BR
RTX88100_050;55:00.7;A000721;A001440;686.08;PEN;Transferencia;ATM;T0030;M0016;**** **** **** 6169;PIN;0;Aprobada;860;SW01;0;NULL;Premium;1092;9.25;87.48;543.77;4;17;2;0;96;Travel;61.58;776.24;Low;MX
RTX88100_051;55:00.7;A000567;A001484;888.48;PEN;Transferencia;AGT;T0025;M0038;**** **** **** 6912;PIN;0;Aprobada;409;SW01;0;NULL;Premium;37;5.96;112.88;859.22;5;17;2;0;0;E-commerce;46.1;4384.03;Low;PE
RTX88100_052;55:00.7;A001996;A000112;834.5;PEN;Pago;PLN;T0014;M0002;**** **** **** 8690;OTP;0;Aprobada;551;SW02;0;NULL;Regular;1425;4.67;99.4;987;5;17;2;0;96;Electronics;28.2;1223.47;Low;CO
RTX88100_053;55:00.7;A000234;A001684;107.36;PEN;Transferencia;AGT;T0074;M0081;**** **** **** 3485;PIN;0;Aprobada;676;SW01;0;NULL;Regular;1371;2.71;116.77;88.47;9;17;2;0;96;Food & Beverage;62.83;2393.63;High;MX
RTX88100_054;55:00.7;A001242;A001221;1188.2;PEN;Pago;WEB;T0049;M0058;**** **** **** 5871;Biometría;0;Aprobada;539;SW02;0;NULL;Regular;719;9.5;82.56;1200.69;10;17;2;0;0;Retail;88.68;2199.26;High;MX
RTX88100_055;55:00.7;A001941;A001563;319.6;PEN;Pago;ATM;T0085;M0011;**** **** **** 4929;PIN;0;Aprobada;665;SW01;0;NULL;Premium;32;8.37;7.25;224.15;8;17;2;0;96;Food & Beverage;11.04;2208.21;Low;PE
RTX88100_056;55:00.7;A000597;A000067;354.9;PEN;Transferencia;PLN;T0010;M0088;**** **** **** 5334;Biometría;0;Aprobada;703;SW01;0;NULL;Regular;118;2.06;106.49;323.87;9;17;2;0;5;Electronics;31.85;1503.76;High;PE
RTX88100_057;55:00.7;A001327;A000306;1363.53;PEN;Pago;AGT;T0008;M0022;**** **** **** 5728;OTP;0;Aprobada;227;SW02;0;NULL;Regular;500;4.65;16.98;1274.01;5;17;2;0;96;Travel;29.82;1145.42;High;MX
RTX88100_058;55:00.7;A001931;A000558;755.7;PEN;Transferencia;PLN;T0011;M0077;**** **** **** 8078;Biometría;0;Aprobada;430;SW01;0;NULL;Premium;683;0.3;33.66;615.49;10;17;2;0;0;E-commerce;76.24;4326.12;Low;MX
RTX88100_059;55:00.7;A001567;A001377;1233.92;PEN;Pago;APP;T0061;M0067;**** **** **** 5557;PIN;0;Aprobada;699;SW02;0;NULL;Regular;1214;3.3;0.64;1132.67;8;17;2;0;0;Electronics;11.42;2682.12;High;PE
RTX88101_060;55:01.7;A000963;A000713;618.44;PEN;Transferencia;AGT;T0021;M0043;**** **** **** 9117;OTP;0;Aprobada;778;SW02;0;NULL;Básico;486;0.4;111.08;603.01;8;17;2;0;0;Electronics;11.05;1615.41;High;US
RTX88101_061;55:01.7;A000645;A000517;491.68;PEN;Transferencia;WEB;T0001;M0085;**** **** **** 7770;PIN;0;Aprobada;292;SW02;0;NULL;Premium;1368;1.81;76.23;466.73;8;17;2;0;0;Retail;33.98;3571.43;Low;MX
RTX88101_062;55:01.7;A000417;A000547;828.34;PEN;Transferencia;PLN;T0090;M0063;**** **** **** 1472;Biometría;0;Aprobada;723;SW01;0;NULL;Regular;51;9.53;91.36;708.54;1;17;2;0;96;E-commerce;37.22;2925.72;Medium;PE
RTX88101_063;55:01.7;A000191;A000461;1488.46;PEN;Pago;PLN;T0016;M0083;**** **** **** 9165;Biometría;0;Aprobada;398;SW01;0;NULL;Regular;1219;2.52;101.88;1420.64;5;17;2;0;96;Electronics;77.6;1659.28;High;BR
RTX88101_064;55:01.7;A001710;A000989;1470.56;PEN;Pago;PLN;T0071;M0019;**** **** **** 4122;Biometría;0;Aprobada;620;SW02;0;NULL;Premium;673;5.19;69.3;1578.13;3;17;2;0;0;Electronics;60.29;4056.16;High;US
RTX88101_065;55:01.7;A000566;A001583;1187.11;PEN;Transferencia;ATM;T0065;M0035;**** **** **** 5634;Biometría;0;Aprobada;405;SW01;0;NULL;Básico;430;9.32;91.47;1222.69;3;17;2;0;96;Travel;69.82;3592.88;High;MX
RTX88101_066;55:01.7;A001104;A000992;524.23;PEN;Transferencia;PLN;T0042;M0025;**** **** **** 7274;PIN;0;Aprobada;894;SW01;0;NULL;Premium;762;0.2;60.49;490.94;7;17;2;0;96;Retail;61.59;91.66;High;BR
RTX88101_067;55:01.7;A001360;A001623;1232.91;PEN;Pago;PLN;T0005;M0017;**** **** **** 2644;OTP;0;Aprobada;202;SW02;0;NULL;Premium;198;1.91;22.05;1187.26;8;17;2;0;0;Food & Beverage;57.7;3487.82;High;MX
RTX88101_068;55:01.7;A001480;A000296;620.87;PEN;Pago;AGT;T0061;M0034;**** **** **** 7512;Biometría;0;Aprobada;182;SW02;0;NULL;Básico;347;4.7;65.37;699.21;9;17;2;0;96;Retail;21.05;2682.12;High;PE
RTX88101_069;55:01.7;A001955;A000649;943.93;PEN;Transferencia;WEB;T0005;M0080;**** **** **** 4846;Biometría;0;Aprobada;800;SW01;0;NULL;Premium;1345;6.88;5.93;1013.2;7;17;2;0;0;Electronics;3.8;3487.82;High;MX
RTX88102_070;55:02.7;A001558;A001298;1058.8;PEN;Pago;PLN;T0022;M0089;**** **** **** 1474;PIN;0;Aprobada;432;SW02;0;NULL;Regular;168;8.33;67.64;896.47;6;17;2;0;96;Retail;19.97;1162.22;Low;US
RTX88102_071;55:02.7;A000299;A000501;801.44;PEN;Pago;APP;T0023;M0011;**** **** **** 4945;OTP;0;Aprobada;697;SW02;0;NULL;Básico;860;5.29;46.33;745.8;5;17;2;0;96;Food & Beverage;11.04;1711.18;Medium;CO
RTX88102_072;55:02.7;A000523;A001366;24;PEN;Transferencia;ATM;T0087;M0070;**** **** **** 2210;OTP;0;Aprobada;453;SW01;0;NULL;Premium;1048;0.24;119.16;28.34;5;17;2;0;96;Electronics;70.38;2265.35;Low;PE
RTX88102_073;55:02.7;A001732;A000619;306.83;PEN;Transferencia;PLN;T0014;M0031;**** **** **** 6881;Biometría;0;Aprobada;402;SW02;0;NULL;Básico;215;9.73;75.62;364.81;7;17;2;0;91;Electronics;99.96;1223.47;Low;CO
RTX88102_074;55:02.7;A000017;A001160;1298.95;PEN;Pago;WEB;T0096;M0064;**** **** **** 4770;Biometría;0;Aprobada;460;SW02;0;NULL;Regular;768;2.56;55.83;1051.5;4;17;2;0;91;E-commerce;74.26;62.13;Medium;PE
RTX88102_075;55:02.7;A001389;A001548;1084.18;PEN;Pago;AGT;T0081;M0083;**** **** **** 6061;OTP;0;Aprobada;134;SW01;0;NULL;Regular;758;2.78;59.61;1155.93;2;17;2;0;91;Electronics;77.6;3155;High;BR
RTX88102_076;55:02.7;A000670;A001531;629.1;PEN;Pago;APP;T0070;M0047;**** **** **** 3695;OTP;0;Aprobada;593;SW02;0;NULL;Regular;207;7.39;108.26;533.21;6;17;2;0;0;Electronics;19.25;287.84;Low;PE
RTX88102_077;55:02.7;A000960;A001973;122.2;PEN;Pago;PLN;T0072;M0047;**** **** **** 7464;PIN;0;Aprobada;370;SW01;0;NULL;Regular;1306;4.39;104.44;113.33;5;17;2;0;96;Electronics;19.25;2669.76;Low;US
RTX88102_078;55:02.7;A001685;A001308;1411.03;PEN;Pago;APP;T0061;M0004;**** **** **** 4626;Biometría;0;Aprobada;164;SW02;0;NULL;Regular;730;5.18;25.4;1436.01;8;17;2;0;91;Travel;37.95;2682.12;High;PE
RTX88102_079;55:02.7;A001330;A000837;183.85;PEN;Pago;AGT;T0039;M0064;**** **** **** 2592;PIN;0;Aprobada;650;SW01;0;NULL;Básico;1057;3.74;34.75;170.4;9;17;2;0;96;E-commerce;74.26;3741.09;Low;BR
RTX88103_080;55:03.7;A001203;A001521;1092.63;PEN;Transferencia;AGT;T0063;M0079;**** **** **** 5583;PIN;0;Aprobada;806;SW02;0;NULL;Básico;1119;1.52;74.77;1284.14;6;17;2;0;0;Electronics;85.57;4209.33;High;BR
RTX88103_081;55:03.7;A001405;A000753;821.25;PEN;Transferencia;AGT;T0051;M0036;**** **** **** 3001;OTP;0;Aprobada;193;SW01;0;NULL;Regular;1455;2.55;50.81;820.08;1;17;2;0;0;Food & Beverage;7.2;4764.77;Low;CO
RTX88103_082;55:03.7;A001612;A000684;372.92;PEN;Pago;WEB;T0027;M0009;**** **** **** 4538;PIN;0;Aprobada;436;SW01;0;NULL;Regular;392;2.17;47.7;408.09;10;17;2;0;0;E-commerce;19.44;3693.13;High;CO
RTX88103_083;55:03.7;A000568;A001759;1476.2;PEN;Pago;WEB;T0033;M0023;**** **** **** 1422;PIN;0;Aprobada;115;SW01;0;NULL;Premium;37;5.96;112.88;1297.76;4;17;2;0;91;Food & Beverage;49.92;828.65;Low;MX
RTX88103_084;55:03.7;A000033;A000357;405.4;PEN;Pago;PLN;T0068;M0015;**** **** **** 8802;OTP;0;Aprobada;896;SW01;0;NULL;Premium;1141;9.21;36.96;404.12;8;17;2;0;5;Retail;98.01;3507.9;High;PE
RTX88103_085;55:03.7;A001937;A001260;74.61;PEN;Transferencia;PLN;T0083;M0004;**** **** **** 8847;OTP;0;Aprobada;536;SW01;0;NULL;Regular;1485;6.12;82.55;86.16;2;17;2;0;0;Travel;37.95;4291.25;Low;MX
RTX88103_086;55:03.7;A000660;A001246;231.02;PEN;Pago;ATM;T0080;M0082;**** **** **** 7240;Biometría;0;Aprobada;643;SW02;0;NULL;Básico;178;6.63;48.87;220.11;7;17;2;0;0;Retail;3.96;2482.42;High;PE
RTX88103_087;55:03.7;A001625;A001438;180.48;PEN;Pago;PLN;T0058;M0030;**** **** **** 6553;OTP;0;Aprobada;508;SW02;0;NULL;Regular;71;8.55;80.13;134.92;7;17;2;0;91;Retail;88.03;107.82;High;MX
RTX88103_088;55:03.7;A001363;A000523;567.71;PEN;Pago;PLN;T0009;M0012;**** **** **** 2527;OTP;0;Aprobada;198;SW01;0;NULL;Premium;1186;4.03;21.32;503.17;3;17;2;0;0;E-commerce;43;1432.02;High;PE
RTX88103_089;55:03.7;A001202;A001960;846.76;PEN;Transferencia;AGT;T0053;M0046;**** **** **** 1842;OTP;0;Aprobada;714;SW02;0;NULL;Regular;82;8.43;74.22;807.56;3;17;2;0;96;Electronics;65.52;1805.62;High;MX
RTX88104_090;55:04.7;A000460;A001736;171.25;PEN;Transferencia;AGT;T0098;M0036;**** **** **** 8030;Biometría;0;Aprobada;885;SW01;0;NULL;Premium;1496;4.71;32.6;174.91;1;17;2;0;91;Food & Beverage;7.2;4096.15;Medium;BR
RTX88104_091;55:04.7;A000060;A000370;417.17;PEN;Transferencia;ATM;T0045;M0001;**** **** **** 3347;Biometría;0;Aprobada;773;SW01;0;NULL;Premium;1136;9.37;60.56;424.09;1;17;2;0;0;Electronics;13.88;4940.49;Medium;MX
RTX88104_092;55:04.7;A001529;A001087;330.55;PEN;Transferencia;PLN;T0044;M0021;**** **** **** 6105;Biometría;0;Aprobada;432;SW02;0;NULL;Regular;1163;6.83;31.62;245.43;1;17;2;0;5;Retail;27.41;3966.42;Medium;MX
RTX88104_093;55:04.7;A000323;A001546;930.58;PEN;Pago;ATM;T0057;M0085;**** **** **** 8957;Biometría;0;Aprobada;552;SW02;0;NULL;Premium;1281;4.29;95.49;751.71;9;17;2;0;0;Retail;33.98;1871.64;Low;MX
RTX88104_094;55:04.7;A000707;A000881;175.23;PEN;Transferencia;WEB;T0086;M0040;**** **** **** 4612;OTP;0;Aprobada;713;SW01;0;NULL;Premium;1290;7.08;105.22;205.49;3;17;2;0;91;Electronics;10.73;4929.83;High;MX
RTX88104_095;55:04.7;A000593;A000672;188.78;PEN;Transferencia;PLN;T0023;M0017;**** **** **** 9725;Biometría;0;Aprobada;335;SW02;0;NULL;Básico;17;6.71;76.49;208.24;2;17;2;0;96;Food & Beverage;57.7;1711.18;Medium;CO
RTX88104_096;55:04.7;A001765;A001520;73.03;PEN;Pago;PLN;T0010;M0041;**** **** **** 7626;Biometría;0;Aprobada;755;SW02;0;NULL;Regular;134;5.25;21.62;55.33;1;17;2;0;91;Retail;9.89;1503.76;High;PE
RTX88104_097;55:04.7;A000352;A001642;1421.95;PEN;Transferencia;ATM;T0012;M0056;**** **** **** 4986;OTP;0;Aprobada;703;SW01;0;NULL;Regular;822;7.22;38.5;1280.07;2;17;2;0;96;Electronics;47.69;2584.78;Low;PE
RTX88104_098;55:04.7;A001783;A000636;1121.25;PEN;Pago;ATM;T0100;M0022;**** **** **** 9363;Biometría;0;Aprobada;216;SW01;0;NULL;Regular;1255;9.6;92.69;893.58;6;17;2;0;91;Travel;29.82;4724.33;High;US
RTX88104_099;55:04.7;A001490;A001963;1230.23;PEN;Pago;APP;T0014;M0019;**** **** **** 4232;PIN;0;Aprobada;716;SW02;0;NULL;Premium;1090;8.91;7.82;955.19;2;17;2;0;5;Electronics;60.29;1223.47;Low;CO
RTX88569_000;02:49.7;A001310;A000229;47.27;PEN;Transferencia;APP;T0029;M0018;**** **** **** 9935;PIN;0;Aprobada;704;SW01;0;NULL;Regular;618;2.27;108.76;38.26;9;18;2;0;0;Travel;79.67;989.2;High;PE
RTX88569_001;02:49.7;A001150;A000408;1076.87;PEN;Transferencia;APP;T0058;M0076;**** **** **** 1106;PIN;0;Aprobada;814;SW02;0;NULL;Premium;586;4.59;24.63;869.74;6;18;2;0;0;Electronics;69.84;107.82;High;MX
RTX88569_002;02:49.7;A000190;A000779;154.11;PEN;Transferencia;WEB;T0034;M0006;**** **** **** 9785;PIN;0;Aprobada;487;SW02;0;NULL;Básico;202;5.05;66.44;156.32;6;18;2;0;5;Electronics;14.2;2192.41;High;MX
RTX88569_003;02:49.7;A001443;A000143;78.28;PEN;Pago;ATM;T0011;M0030;**** **** **** 7227;OTP;0;Aprobada;564;SW01;0;NULL;Regular;1255;7.51;74.89;69.08;6;18;2;0;91;Retail;88.03;4326.12;Low;MX
RTX88569_004;02:49.7;A000430;A001373;407.8;PEN;Pago;WEB;T0082;M0022;**** **** **** 3677;OTP;0;Aprobada;488;SW01;0;NULL;Premium;426;1.68;79.02;474.15;9;18;2;0;5;Travel;29.82;46.82;Low;CO
RTX88569_005;02:49.7;A001403;A000665;1265.85;PEN;Pago;APP;T0005;M0041;**** **** **** 5386;PIN;0;Aprobada;316;SW02;0;NULL;Básico;1323;9.24;14.52;1464.04;10;18;2;0;91;Retail;9.89;3487.82;High;MX
RTX88569_006;02:49.7;A000436;A001343;753.85;PEN;Transferencia;APP;T0034;M0018;**** **** **** 9830;OTP;0;Aprobada;864;SW01;0;NULL;Regular;237;2.68;26.85;678.24;4;18;2;0;5;Travel;79.67;2192.41;High;MX
RTX88569_007;02:49.7;A001044;A001011;145.46;PEN;Pago;AGT;T0020;M0081;**** **** **** 7916;Biometría;0;Aprobada;165;SW01;0;NULL;Premium;611;1.48;63.23;145.16;8;18;2;0;91;Food & Beverage;62.83;4635.71;Low;US
RTX88569_008;02:49.7;A001989;A001134;1292.56;PEN;Pago;AGT;T0088;M0069;**** **** **** 6573;PIN;0;Aprobada;400;SW02;0;NULL;Regular;1349;9.08;89.57;1185.77;8;18;2;0;0;Food & Beverage;29.49;324.18;High;US
RTX88569_009;02:49.7;A001954;A001479;1315.02;PEN;Transferencia;WEB;T0098;M0023;**** **** **** 5889;Biometría;0;Aprobada;619;SW01;0;NULL;Premium;798;0.99;104.32;1320.92;3;18;2;0;91;Food & Beverage;49.92;4096.15;Medium;BR
RTX88570_010;02:50.7;A001562;A000331;813.67;PEN;Pago;WEB;T0042;M0063;**** **** **** 2832;OTP;0;Aprobada;414;SW01;0;NULL;Regular;1393;4.49;12.55;667.56;10;18;2;0;0;E-commerce;37.22;91.66;High;BR
RTX88570_011;02:50.7;A000176;A001499;734.13;PEN;Pago;WEB;T0099;M0017;**** **** **** 8787;Biometría;0;Aprobada;269;SW01;0;NULL;Premium;187;4.13;47.92;834.13;7;18;2;0;5;Food & Beverage;57.7;3647.02;Medium;PE
RTX88570_012;02:50.7;A001903;A001105;1135.35;PEN;Pago;ATM;T0052;M0086;**** **** **** 8177;Biometría;0;Aprobada;562;SW02;0;NULL;Regular;510;9.7;82.21;922.3;6;18;2;0;0;Retail;78.69;348.91;Low;BR
RTX88570_013;02:50.7;A001205;A001135;352.87;PEN;Pago;AGT;T0010;M0091;**** **** **** 4750;PIN;0;Aprobada;132;SW01;0;NULL;Regular;51;1.82;102.28;259.51;4;18;2;0;91;Electronics;81.01;1503.76;High;PE
RTX88570_014;02:50.7;A001371;A000995;329.21;PEN;Pago;WEB;T0074;M0061;**** **** **** 8749;OTP;0;Aprobada;294;SW01;0;NULL;Premium;1168;4.48;71.37;338.92;6;18;2;0;96;Electronics;92.59;2393.63;High;MX
RTX88570_015;02:50.7;A000842;A000957;1297.12;PEN;Pago;AGT;T0008;M0052;**** **** **** 2790;PIN;0;Aprobada;296;SW02;0;NULL;Regular;862;7.52;100.54;1031.35;8;18;2;0;5;Electronics;58.44;1145.42;High;MX
RTX88570_016;02:50.7;A000865;A000376;425.03;PEN;Pago;AGT;T0057;M0071;**** **** **** 1828;Biometría;0;Aprobada;653;SW01;0;NULL;Básico;1188;2.64;86.67;503.45;4;18;2;0;5;Retail;4.54;1871.64;Low;MX
RTX88570_017;02:50.7;A000833;A000995;727.22;PEN;Transferencia;AGT;T0022;M0049;**** **** **** 7396;OTP;0;Aprobada;565;SW01;0;NULL;Regular;585;2.72;100.18;774.67;9;18;2;0;96;Food & Beverage;34.86;1162.22;Low;US
RTX88570_018;02:50.7;A000318;A000389;452.09;PEN;Pago;WEB;T0095;M0070;**** **** **** 6138;PIN;0;Aprobada;151;SW01;0;NULL;Regular;193;9.16;85.38;430.13;9;18;2;0;5;Electronics;70.38;2914.06;Low;US
RTX88570_019;02:50.7;A000117;A001968;766.66;PEN;Pago;AGT;T0077;M0009;**** **** **** 7615;PIN;0;Aprobada;683;SW01;0;NULL;Premium;529;4.51;9.66;764.56;10;18;2;0;0;E-commerce;19.44;2337.87;High;MX
RTX88571_020;02:51.7;A000859;A001347;879.67;PEN;Transferencia;ATM;T0027;M0086;**** **** **** 4910;OTP;0;Aprobada;505;SW02;0;NULL;Regular;1103;1.09;66.17;816.87;2;18;2;0;0;Retail;78.69;3693.13;High;CO
RTX88571_021;02:51.7;A000939;A001273;1497.7;PEN;Pago;AGT;T0069;M0028;**** **** **** 3170;OTP;0;Aprobada;170;SW02;0;NULL;Básico;1143;0.95;44.62;1706.83;6;18;2;0;91;Electronics;7.85;4322.19;Medium;BR
RTX88571_022;02:51.7;A000324;A000898;1252.28;PEN;Transferencia;WEB;T0084;M0068;**** **** **** 5905;Biometría;0;Aprobada;206;SW01;0;NULL;Premium;1281;4.29;95.49;1464.5;3;18;2;0;91;Electronics;21.94;3225.5;High;BR
RTX88571_023;02:51.7;A000237;A001823;169.48;PEN;Pago;ATM;T0037;M0078;**** **** **** 6617;PIN;0;Aprobada;803;SW01;0;NULL;Básico;1457;8.82;96.41;141.01;8;18;2;0;91;Electronics;9.96;4580.81;Low;MX
